,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_insol,koi_teq,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition
197,6.76652928,138.0637,2.9004,450.7,1.97,120.48,845.0,5149.0,4.447,0.93,289.26874,42.604172,15.262,CONFIRMED
198,4.347288783,172.23343,2.1024,451.6,2.36,449.79,1174.0,5754.0,4.345,1.122,291.96417,42.69614,15.024,CONFIRMED
199,4.601811819,169.98108,2.2607,755.9,2.35,152.91,896.0,4986.0,4.496,0.833,296.48343,42.663429,15.024,CONFIRMED
200,11.18719905,137.17814,3.252,353.6,1.55,46.65,667.0,4986.0,4.496,0.833,296.48343,42.663429,15.024,CONFIRMED
201,4.220965778,170.622433,3.0854,2260.0,2.62,29.68,595.0,3837.0,4.747,0.517,296.69394,42.62611,15.692,CANDIDATE
202,6.998099523,171.898913,2.0488,20285.0,588.66,125.22,853.0,5612.0,4.566,0.829,287.88412,42.832439,15.877,FALSE POSITIVE
203,5.95489993,170.955871,2.3892,1410.7,2.33,38.52,635.0,4261.0,4.641,0.633,293.63696,42.82497,15.019,CONFIRMED
204,12.03987488,181.22536,2.7363,1250.6,2.18,15.06,502.0,4261.0,4.641,0.633,293.63696,42.82497,15.019,CONFIRMED
205,20.83762895,132.08488,2.3734,439.0,1.42,7.24,418.0,4261.0,4.641,0.633,293.63696,42.82497,15.019,CONFIRMED
206,8.8111022,136.4568,5.0683,401.1,63.66,904.92,1399.0,6200.0,3.8,2.404,294.46088,38.383461,12.759,FALSE POSITIVE
207,23.58917143,173.81994,5.073,1200.7,3.16,13.34,487.0,4919.0,4.566,0.721,297.46002,42.83992,15.316,CONFIRMED
208,6.481633073,122.977657,3.784,298.5,2.54,406.25,1145.0,5945.0,4.213,1.302,290.39273,40.28487,12.365,CONFIRMED
209,10.37168928,172.61729,3.035,1254.9,3.2,63.68,720.0,5121.0,4.457,0.888,290.39322,43.363899,15.193,CONFIRMED
210,3.96996298,137.75447,1.1757,299.2,1.78,229.37,992.0,5121.0,4.457,0.888,290.39322,43.363899,15.193,CANDIDATE
211,4.40841331,172.18582,5.012,549.4,2.66,398.0,1139.0,6007.0,4.457,0.961,292.96555,43.34639,15.662,CONFIRMED
212,7.9426176,174.52563,6.703,1590.7,4.68,140.57,878.0,5811.0,4.521,0.926,299.00143,43.399632,15.26,FALSE POSITIVE
213,226.8904775,207.35971,7.558,3136.4,4.53,0.73,236.0,5067.0,4.585,0.75,294.90973,42.935261,15.859,CONFIRMED
214,1.956811408,170.694208,2.1958,24905.0,21.58,357.16,1109.0,5209.0,4.657,0.603,295.83536,42.943062,15.533,FALSE POSITIVE
215,2.688899233,170.1020904,2.11275,37492.0,12.04,175.76,929.0,4820.0,4.667,0.639,296.68307,42.967869,15.766,CANDIDATE
216,9.439459486,177.186096,2.8979,3036.1,4.16,52.32,686.0,5097.0,4.597,0.779,288.64252,43.039291,15.067,CONFIRMED
217,11.523067458,131.969055,3.8757,507.3,3.13,174.81,927.0,5644.0,4.162,1.411,284.48245,44.398041,12.346,CONFIRMED
218,20.47748843,178.66786,2.8364,1382.4,2.92,18.65,530.0,5097.0,4.597,0.779,288.64252,43.039291,15.067,CONFIRMED
219,3.336123113,135.31623,1.9616,516.3,1.74,209.79,970.0,5097.0,4.597,0.779,288.64252,43.039291,15.067,CONFIRMED
220,8.01078456,170.20739,2.312,1333.6,1.72,9.9,453.0,3713.0,4.779,0.47,294.77393,43.056301,15.847,CONFIRMED
221,12.07134205,143.45948,4.3224,759.2,1.29,5.74,395.0,3713.0,4.779,0.47,294.77393,43.056301,15.847,CONFIRMED
222,20.99587872,152.31554,2.6333,767.3,1.3,2.74,328.0,3713.0,4.779,0.47,294.77393,43.056301,15.847,CONFIRMED
223,7.41113177,175.34754,2.5242,620.5,2.45,158.11,905.0,5849.0,4.517,0.919,295.65149,43.029831,15.031,CONFIRMED
224,1.000747038,169.974229,0.9967,1823.5,4.14,1635.2,1620.0,5472.0,4.499,0.79,297.97513,43.164909,15.419,FALSE POSITIVE
225,8.884922995,169.991686,2.07004,16053.0,10.51,83.21,770.0,5332.0,4.5,0.843,291.1376,36.577381,15.264,CONFIRMED
226,8.09888906,176.623731,4.20241,6911.1,8.95,223.19,986.0,6214.0,4.442,1.076,282.69952,43.272739,15.261,CONFIRMED
227,10.00653012,176.96898,5.344,936.1,3.52,139.21,876.0,6063.0,4.47,1.001,283.63077,43.379398,15.063,CONFIRMED
228,17.855221681,146.596466,7.41287,9065.2,13.16,163.04,911.0,6823.0,4.308,1.367,297.45374,41.01099,11.353,CONFIRMED
229,12.732624065,176.939054,2.2083,6465.7,4.87,8.22,432.0,3950.0,4.721,0.541,285.16748,43.876339,15.75,CANDIDATE
230,83.92494032,236.76334,6.7904,7958.7,4.78,0.62,226.0,3960.0,4.746,0.509,287.85239,43.897991,15.754,CANDIDATE
231,5.007316661,173.433997,4.2362,6932.3,6.96,234.28,998.0,5865.0,4.563,0.827,295.53613,43.884449,15.813,CONFIRMED
232,2.211116989,170.150139,1.6485,724.2,1.85,177.19,931.0,4500.0,4.656,0.646,285.16833,44.026459,15.791,CONFIRMED
233,27.9541337,178.73791,3.95,942.5,1.9,6.04,400.0,4500.0,4.656,0.646,285.16833,44.026459,15.791,CONFIRMED
234,12.69104387,137.12594,3.7727,252.1,2.57,244.3,1008.0,5869.0,4.024,1.626,292.92914,48.60281,12.935,CONFIRMED
235,4.409409243,171.89433,3.8636,12861.0,10.95,347.06,1101.0,5600.0,4.368,0.975,296.41019,43.455391,15.403,FALSE POSITIVE
236,16.23947096,175.569907,4.0374,2590.7,4.14,30.14,598.0,5191.0,4.564,0.837,293.0614,43.58136,15.258,CONFIRMED
237,6.308201629,174.047661,2.9785,1328.5,2.96,106.44,819.0,5191.0,4.564,0.837,293.0614,43.58136,15.258,CONFIRMED
238,2.052349884,169.890622,2.0778,14281.0,13.12,1183.18,1497.0,5855.0,4.393,1.08,299.56189,43.503559,15.257,CONFIRMED
239,9.7704486,175.71372,2.4517,1897.8,2.23,10.59,460.0,3906.0,4.73,0.509,282.23251,43.66563,15.777,CONFIRMED
240,5.169804269,172.63153,2.153,1037.4,1.66,24.75,569.0,3906.0,4.73,0.509,282.23251,43.66563,15.777,CONFIRMED
241,21.22261195,137.57403,6.5093,366.0,2.48,83.56,771.0,5945.0,4.213,1.302,290.39273,40.28487,12.365,CONFIRMED
242,20.09017037,147.97788,4.154,1432.1,2.25,4.05,362.0,3906.0,4.73,0.509,282.23251,43.66563,15.777,CONFIRMED
243,7.11373257,174.32351,2.1764,807.6,1.16,8.01,429.0,3561.0,4.855,0.411,296.98505,43.65852,15.234,CONFIRMED
244,3.306551643,134.37211,1.8177,509.2,0.91,22.19,554.0,3561.0,4.855,0.411,296.98505,43.65852,15.234,CONFIRMED
245,15.36845737,147.38965,2.4714,756.1,1.11,2.86,332.0,3561.0,4.855,0.411,296.98505,43.65852,15.234,CONFIRMED
246,13.81020318,172.33533,3.048,1309.7,4.56,113.75,833.0,5942.0,4.327,1.142,281.96063,43.70311,15.425,CANDIDATE
247,4.093578461,171.00954,2.5833,538.6,2.85,461.07,1182.0,6077.0,4.471,0.999,290.26328,44.55645,15.399,CONFIRMED
248,105.145959,178.367,8.593,685.4,3.43,6.09,401.0,6077.0,4.471,0.999,290.26328,44.55645,15.399,CONFIRMED
249,10.8484518,171.80584,2.9993,1675.6,2.34,14.66,499.0,4201.0,4.682,0.591,295.57935,44.545959,15.058,CONFIRMED
250,6.66833241,137.43988,1.915,362.3,1.18,28.06,587.0,4201.0,4.682,0.591,295.57935,44.545959,15.058,CONFIRMED
251,4.082274889,169.6375652,3.23015,17859.0,10.55,251.48,1016.0,5655.0,4.581,0.794,284.83047,44.658138,15.198,CONFIRMED
252,3.886655224,169.73814,3.1646,581.6,1.87,246.29,1010.0,5662.0,4.61,0.738,288.72665,44.60751,15.371,CANDIDATE
253,42.1406089,139.0604,5.083,895.5,1.85,3.49,349.0,4500.0,4.656,0.646,285.16833,44.026459,15.791,CONFIRMED
254,4.617490562,135.04909,2.2618,575.8,1.62,66.47,728.0,4500.0,4.656,0.646,285.16833,44.026459,15.791,CONFIRMED
255,10.19849255,137.92067,2.4283,634.1,1.75,23.11,559.0,4500.0,4.656,0.646,285.16833,44.026459,15.791,CONFIRMED
256,5.795063956,172.697467,3.2496,1692.9,4.33,192.74,950.0,5865.0,4.563,0.827,296.50754,44.036072,15.289,FALSE POSITIVE
257,7.15681552,174.13511,2.5882,867.0,2.47,88.23,782.0,5029.0,4.494,0.838,289.59476,44.141949,15.46,CONFIRMED
258,17.64830851,133.54533,2.0873,763.3,2.43,26.49,579.0,5029.0,4.494,0.838,289.59476,44.141949,15.46,CONFIRMED
259,4.14810719,133.3881,2.535,175.2,1.08,182.76,938.0,5029.0,4.494,0.838,289.59476,44.141949,15.46,CONFIRMED
260,16.51410989,176.11686,4.1575,973.5,2.72,43.57,655.0,5527.0,4.488,0.866,296.56622,44.105862,15.223,CONFIRMED
261,30.1329298,190.38336,5.172,1015.8,3.14,19.55,536.0,5527.0,4.488,0.866,296.56622,44.105862,15.223,CONFIRMED
262,4.79090809,136.31106,2.603,251.3,1.36,227.24,990.0,5527.0,4.488,0.866,296.56622,44.105862,15.223,CONFIRMED
263,31.71981013,142.82083,4.819,363.4,3.09,71.97,743.0,5869.0,4.024,1.626,292.92914,48.60281,12.935,CONFIRMED
264,99.6415962,198.68664,4.448,952.5,2.64,3.97,360.0,5527.0,4.488,0.866,296.56622,44.105862,15.223,CONFIRMED
265,4.708326451,171.446507,3.16114,7912.7,10.6,431.02,1162.0,5560.0,4.246,1.21,298.63565,44.17094,15.113,CONFIRMED
266,16.37198661,172.75926,3.8449,4147.6,540.37,8.71,438.0,4187.0,4.656,0.592,298.67862,44.175499,15.654,FALSE POSITIVE
267,5.392026903,171.72707,2.9804,1151.4,2.68,123.33,850.0,5198.0,4.589,0.801,284.43051,44.48053,15.651,CONFIRMED
268,2.494170338,170.852848,1.1221,863.7,2.42,480.19,1194.0,5569.0,4.566,0.829,284.75943,45.599129,15.251,CANDIDATE
269,6.491682808,174.633553,4.301,7163.3,9.66,301.54,1062.0,6123.0,4.413,1.107,285.55481,45.578861,15.649,CONFIRMED
270,3.044770796,172.01916,10.0134,1695.0,24.54,317.36,1076.0,5525.0,4.603,0.753,293.68494,45.51683,15.621,FALSE POSITIVE
271,3.855603916,170.6787843,3.2179,16653.0,13.61,508.65,1212.0,6033.0,4.46,1.046,296.39316,45.568562,15.272,CONFIRMED
272,3.855599139,170.67957,3.183,1030.9,3.57,425.74,1158.0,5936.0,4.501,0.965,296.39542,45.56992,15.054,FALSE POSITIVE
273,38.47876629,151.852812,5.04169,23530.0,13.26,13.01,484.0,5510.0,4.539,0.879,288.90222,49.370491,13.779,CONFIRMED
274,37.601661282,194.713383,8.30604,59130.0,27.22,31.86,606.0,6140.0,4.354,1.096,282.30603,44.714661,15.505,FALSE POSITIVE
275,3.314947362,171.313058,1.8007,1398.2,3.94,421.03,1155.0,5609.0,4.481,0.944,293.45483,44.792789,15.142,CONFIRMED
276,6.71969089,173.35776,3.0231,969.7,4.37,194.18,952.0,5931.0,4.479,0.866,301.04956,44.706299,15.172,FALSE POSITIVE
277,39.6431552,206.596798,6.5292,15664.0,10.98,11.74,472.0,5231.0,4.455,0.9,283.97751,44.811562,15.011,CONFIRMED
278,51.42598578,173.535933,16.9422,66068.0,29.66,21.4,549.0,6257.0,4.41,1.147,290.63898,44.806789,15.631,FALSE POSITIVE
279,21.80451611,190.49737,3.4097,1144.9,2.6,20.48,543.0,5481.0,4.629,0.708,291.71732,44.88731,15.067,CONFIRMED
280,10.28194593,175.33988,3.4366,1110.7,2.53,50.6,680.0,5196.0,4.593,0.775,291.84198,44.858089,15.532,CONFIRMED
281,18.11993039,182.61535,4.2309,1506.9,2.95,23.77,563.0,5196.0,4.593,0.775,291.84198,44.858089,15.532,CONFIRMED
282,3.78402867,133.28133,1.9012,426.1,1.7,191.78,949.0,5196.0,4.593,0.775,291.84198,44.858089,15.532,CONFIRMED
283,5.15448142,171.6389,3.228,697.5,2.94,204.1,964.0,5431.0,4.457,0.884,294.84689,45.034409,15.365,CONFIRMED
284,33.80364366,202.259731,11.4813,13494.0,20.7,72.71,745.0,5855.0,3.999,1.796,297.47586,41.114288,13.109,FALSE POSITIVE
285,5.743469797,174.898924,3.4412,1240.2,3.13,219.95,982.0,5897.0,4.531,0.891,291.09235,45.115528,15.543,CONFIRMED
286,39.4759093,173.31207,2.968,1012.6,4.06,26.13,577.0,6225.0,4.45,1.031,291.20804,45.244389,15.229,CANDIDATE
287,19.974485239,171.6300909,4.23479,40293.0,26.56,56.84,700.0,6108.0,4.471,0.997,289.72748,45.367661,15.217,FALSE POSITIVE
288,3.166353562,170.966145,3.3129,1473.4,3.82,621.92,1273.0,6007.0,4.47,0.998,286.36011,45.414291,15.603,CONFIRMED
289,23.899634407,188.982797,3.81881,20953.0,44.04,42.8,652.0,6192.0,4.503,0.924,294.71768,45.48576,15.453,FALSE POSITIVE
290,3.388012244,170.5336,2.6849,280.1,2.11,705.93,1315.0,5553.0,4.221,1.25,292.58044,46.097389,15.065,CONFIRMED
291,5.83909761,132.09261,3.1915,273.6,2.06,341.48,1097.0,5553.0,4.221,1.25,292.58044,46.097389,15.065,CONFIRMED
292,1.620467654,132.06388,2.1888,159.6,1.57,1893.42,1681.0,5553.0,4.221,1.25,292.58044,46.097389,15.065,CONFIRMED
293,10.6816951,131.55082,3.605,307.8,2.3,152.75,897.0,5553.0,4.221,1.25,292.58044,46.097389,15.065,CONFIRMED
294,6.104849417,169.573477,4.6912,2090.3,3.18,89.25,784.0,5085.0,4.584,0.712,297.04562,46.027359,15.017,CONFIRMED
295,3.578780566,134.0304187,2.91089,11382.0,10.43,406.6,1145.0,5524.0,4.421,0.994,289.60797,44.345421,13.938,CONFIRMED
296,3.187067566,171.64976,3.119,1037.4,23.88,319.76,1079.0,5450.0,4.552,0.811,297.78848,45.565418,15.653,FALSE POSITIVE
297,5.826657508,173.011411,2.9183,1539.1,4.09,248.57,1013.0,5561.0,4.362,1.06,288.1647,45.816509,15.843,CONFIRMED
298,12.41216347,142.54039,3.739,611.3,2.58,90.65,787.0,5561.0,4.362,1.06,288.1647,45.816509,15.843,CONFIRMED
299,18.74649011,147.13074,3.895,796.8,3.05,52.38,686.0,5561.0,4.362,1.06,288.1647,45.816509,15.843,CONFIRMED
300,20.86021229,180.017757,5.1937,1910.5,5.5,87.76,781.0,6035.0,4.22,1.257,294.02301,45.853081,15.237,CONFIRMED
301,42.63427848,141.16954,6.1998,1719.3,5.22,33.82,615.0,6035.0,4.22,1.257,294.02301,45.853081,15.237,CONFIRMED
302,87.6476068,134.94222,8.871,1009.6,4.0,12.94,484.0,6035.0,4.22,1.257,294.02301,45.853081,15.237,CONFIRMED
303,9.61731426,142.47479,3.8692,234.0,1.94,246.13,1010.0,6035.0,4.22,1.257,294.02301,45.853081,15.237,CANDIDATE
304,9.467821474,178.415842,2.4327,2237.0,2.13,6.47,407.0,3582.0,4.807,0.458,283.73203,45.958771,15.073,CONFIRMED
305,0.893040969,134.540342,1.0981,741.7,1.24,151.14,893.0,3582.0,4.807,0.458,283.73203,45.958771,15.073,CONFIRMED
306,4.942783419,136.3294353,3.25346,11145.0,10.62,244.42,1008.0,5514.0,4.459,0.978,296.20059,49.140121,13.758,CONFIRMED
307,20.83426731,176.58569,4.0454,988.4,2.74,29.62,595.0,5537.0,4.549,0.88,293.01828,45.914688,15.412,CONFIRMED
308,9.94602357,171.70192,3.3862,994.5,3.12,100.34,807.0,5344.0,4.365,1.013,296.06424,45.976841,15.596,CONFIRMED
309,1.04562195,133.91912,1.8955,213.0,1.45,2031.84,1710.0,5344.0,4.365,1.013,296.06424,45.976841,15.596,CONFIRMED
310,5.71462396,132.63866,2.336,297.8,1.78,210.16,971.0,5344.0,4.365,1.013,296.06424,45.976841,15.596,CONFIRMED
311,102.9641952,158.07473,15.735,1896.7,39.0,95.4,797.0,5047.0,3.066,7.119,296.81772,46.781509,13.608,CANDIDATE
312,8.14515981,140.56811,5.073,446.8,3.43,287.91,1050.0,5896.0,4.197,1.24,290.41327,38.34375,14.925,CONFIRMED
313,18.9985279,144.74157,4.529,430.7,43.17,93.03,792.0,5896.0,4.197,1.24,290.41327,38.34375,14.925,CONFIRMED
314,4.24439049,137.06643,3.282,174.0,2.07,686.99,1305.0,5896.0,4.197,1.24,290.41327,38.34375,14.925,CONFIRMED
315,90.1240507,356.23415,11.649,3020.3,7.12,13.09,485.0,6520.0,4.375,1.215,293.22391,38.033581,14.96,CANDIDATE
316,28.5742692,143.8315,4.9427,824.9,2.32,19.83,538.0,5551.0,4.508,0.812,296.98102,43.209751,13.771,CONFIRMED
317,856.672115,228.44988,23.144,858.1,3.87,0.81,242.0,6449.0,4.232,1.309,287.58679,47.600021,13.997,CANDIDATE
318,0.689210173,133.28584,1.6169,195.0,1.32,3362.71,1943.0,5630.0,4.505,0.954,281.55118,47.469959,13.248,CANDIDATE
319,7.34373964,137.29874,1.1784,574.4,1.84,117.5,839.0,5757.0,4.597,0.762,296.23215,47.678959,14.657,CANDIDATE
320,0.445277068,133.52312,3.539,186.7,35.74,10177.11,2562.0,6167.0,4.444,1.064,297.10349,47.64357,15.343,FALSE POSITIVE
321,0.379463865,170.2480164,0.86896,1973.3,59.56,19256.81,3000.0,5075.0,3.892,1.783,290.91119,38.335579,13.787,FALSE POSITIVE
322,9.88047978,173.608672,2.78458,18541.0,23.6,129.45,860.0,6113.0,4.512,0.917,281.66916,42.038639,15.212,FALSE POSITIVE
323,4.6484156,261.09395,38.1939,128.4,5.06,6152.88,2259.0,6980.0,3.577,3.482,295.26682,38.61124,10.963,FALSE POSITIVE
324,17.512014768,174.282592,1.8248,4511.7,13.66,98.77,804.0,6224.0,4.33,1.132,287.61633,39.127239,12.336,FALSE POSITIVE
325,3.9886021,171.01852,1.7376,673.5,34.39,23135.72,3145.0,4813.0,2.472,13.652,289.09323,49.424484,6.974,FALSE POSITIVE
326,0.533059312,171.2274419,1.8621,1495.8,133.56,277887.7,5862.0,8523.0,3.559,4.051,286.0192,48.866741,7.748,CANDIDATE
327,0.525154153,133.744359,2.1441,747.5,23.61,4391.51,2073.0,5582.0,4.497,0.846,295.09866,41.007038,15.058,FALSE POSITIVE
328,1.303861044,134.212059,4.0541,598.2,27.85,1595.19,1610.0,5758.0,4.475,0.902,298.13589,41.332062,13.555,FALSE POSITIVE
329,0.73452496,133.43108,6.7,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,293.28799,41.560455,13.22,FALSE POSITIVE
330,2.55549176,134.50078,9.083,113.8,23.35,701.68,1312.0,5948.0,4.508,0.901,298.77325,41.214729,14.554,FALSE POSITIVE
331,2.947376671,171.522978,2.0911,433.2,403.59,7903.84,2404.0,8090.0,4.002,2.234,292.61194,43.305141,10.47,FALSE POSITIVE
332,224.7789355,142.095338,11.1899,3487.5,7.67,2.92,333.0,5873.0,4.293,1.235,291.65317,44.688271,13.492,CONFIRMED
333,0.890110752,133.2647,0.8774,321.5,1.25,838.42,1372.0,4768.0,4.628,0.711,291.17068,38.008591,15.723,FALSE POSITIVE
334,5.76573396,133.30941,2.924,248.0,7.47,3518.78,1964.0,5772.0,3.364,4.434,294.52557,38.204632,14.313,FALSE POSITIVE
335,7.42608123,139.90039,3.6379,443.3,2.47,273.78,1037.0,6049.0,4.353,1.176,292.7131,38.358212,14.818,CONFIRMED
336,15.9868932,137.5964,4.158,178.5,1.62,98.51,803.0,6049.0,4.353,1.176,292.7131,38.358212,14.818,CONFIRMED
337,0.73094589,133.68876,4.32,250.2,17.12,3248.17,1922.0,5901.0,4.553,0.848,289.7962,38.351181,15.401,FALSE POSITIVE
338,18.92537246,149.49558,3.9835,640.9,13.92,443.58,1171.0,4941.0,3.317,4.885,286.49042,38.374908,14.604,CONFIRMED
339,0.933749106,134.31831,4.256,186.2,3.22,15822.49,2863.0,6215.0,3.849,2.188,292.77588,47.461689,13.079,FALSE POSITIVE
340,2.037440623,133.59962,3.442,118.6,1.19,1448.05,1572.0,6253.0,4.415,1.015,295.79526,47.66396,14.187,FALSE POSITIVE
341,129995.7784,393.59962,9.408,1474.9,2.99,0.0,25.0,4500.0,4.572,0.726,296.82162,47.354031,13.447,CANDIDATE
342,31.5925809,142.9649,13.566,145.1,1.78,53.09,688.0,5676.0,4.1,1.487,295.92065,47.448608,13.29,CONFIRMED
343,1.97376085,178.6894194,1.82542,30222.0,8.78,76.1,753.0,3807.0,4.762,0.503,292.0683,38.84227,15.715,CONFIRMED
344,13.118962443,261.539434,4.3045,372.2,8.25,2310.43,1768.0,7221.0,3.488,4.24,282.00031,48.542221,9.275,CANDIDATE
345,4.618767792,133.386535,5.9957,4399.1,7.48,442.78,1170.0,6013.0,4.381,1.033,297.31006,49.703041,13.652,FALSE POSITIVE
346,7.82187328,123.49907,3.8417,42.2,2.78,4601.71,2101.0,7221.0,3.488,4.24,282.00031,48.542221,9.275,FALSE POSITIVE
347,53.5057611,172.98304,10.5616,195.6,2.52,49.16,675.0,6247.0,4.016,1.762,295.80267,45.988079,9.582,CANDIDATE
348,2.785821236,260.83731,3.5599,68.9,1.69,2388.98,1784.0,6202.0,4.026,1.733,287.36182,38.714016,8.224,CONFIRMED
349,52.56901867,184.971267,6.7507,26900.0,78.54,69.62,737.0,7240.0,4.178,1.717,290.94437,38.538868,9.729,FALSE POSITIVE
350,3.411758679,133.18086,3.158,570.6,14.71,51.85,684.0,3995.0,4.71,0.561,298.9917,41.074989,15.258,FALSE POSITIVE
351,0.525426427,133.187901,1.0801,324.6,1.45,4349.62,2069.0,5791.0,4.575,0.802,291.82181,41.11269,14.797,FALSE POSITIVE
352,1.269091415,133.343682,1.4647,340.9,1.41,740.47,1331.0,5041.0,4.576,0.766,296.86099,41.09734,13.999,CONFIRMED
353,6.79685353,138.11324,3.1702,393.1,2.01,222.91,985.0,6061.0,4.486,0.97,294.16321,41.451801,15.391,CANDIDATE
354,8.667822346,137.341841,4.9658,2121.9,67.37,681.39,1303.0,6266.0,3.923,1.889,299.39972,45.316051,13.03,FALSE POSITIVE
355,1.475323222,131.83272,2.3155,154.9,5.88,13331.51,2740.0,4941.0,3.317,4.885,286.49042,38.374908,14.604,CONFIRMED
356,4.15246118,134.57991,2.5755,223.4,7.62,3354.56,1941.0,4941.0,3.317,4.885,286.49042,38.374908,14.604,CONFIRMED
357,6.7210783,134.7775984,7.46,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,291.6069,38.348061,14.792,FALSE POSITIVE
358,8.7348852,135.0818,4.49,270.7,1.59,148.62,890.0,5982.0,4.493,0.96,287.44409,38.088428,14.794,CONFIRMED
359,10.26547688,136.49663,3.733,399.6,1.81,83.13,770.0,5699.0,4.553,0.853,292.27905,38.284531,15.212,FALSE POSITIVE
360,13.4471791,132.830555,3.0454,1428.2,5.24,122.34,848.0,6276.0,4.405,1.041,292.37476,37.630959,14.0,CANDIDATE
361,3.305577989,180.68154,2.5903,17971.0,25.89,263.55,1027.0,5534.0,4.629,0.707,292.07849,38.631481,15.537,FALSE POSITIVE
362,4.800653901,134.365782,9.0419,15304.0,16.91,778.45,1347.0,6715.0,4.347,1.241,296.13391,38.999008,13.32,FALSE POSITIVE
363,15.06649901,140.654788,5.9885,36348.0,56.44,177.96,932.0,5751.0,4.028,1.626,293.92599,38.73798,13.855,FALSE POSITIVE
364,34.82008158,163.015559,11.1711,18848.0,11.36,10.49,459.0,5114.0,4.522,0.784,286.86926,39.103729,15.187,FALSE POSITIVE
365,0.651784374,133.111707,2.0141,2779.3,33.65,4500.59,2090.0,5555.0,4.375,1.061,291.99988,38.437698,14.997,FALSE POSITIVE
366,1.353771892,261.43662,7.012,1349.1,430.99,136609.48,4903.0,4283.0,2.012,15.76,292.71964,48.852016,10.523,CANDIDATE
367,18.95491633,262.46677,24.249,867.5,71.39,397.48,1139.0,6362.0,3.761,2.534,284.02679,49.415428,10.988,FALSE POSITIVE
368,4.348866254,262.72768,3.2797,625.6,2436.69,401588.95,6421.0,3598.0,0.65,101.451,298.80411,40.843563,10.68,FALSE POSITIVE
369,47.93094546,179.096467,2.6897,2144.4,68.02,158.41,905.0,8214.0,4.104,1.938,295.59872,50.720669,10.376,FALSE POSITIVE
370,3.99751422,261.7243,3.686,32.8,2.98,5563.95,2203.0,5066.0,3.122,5.324,283.73642,44.71331,10.733,FALSE POSITIVE
371,1.592633181,133.9243804,5.5605,633.1,1.56,290.51,1053.0,4506.0,4.626,0.651,291.76196,37.09864,15.47,FALSE POSITIVE
372,67.5923754,151.75056,12.249,4158.1,12.1,28.2,588.0,6038.0,4.082,1.744,295.58658,45.364979,13.675,FALSE POSITIVE
373,17.02902786,143.33395,4.645,568.9,2.54,76.66,755.0,5839.0,4.327,1.067,290.51047,41.24482,15.381,CONFIRMED
374,6.84619236,132.17265,3.529,246.8,1.67,258.41,1022.0,5839.0,4.327,1.067,290.51047,41.24482,15.381,CONFIRMED
375,67.8321638,125.881,7.358,507.8,2.39,12.14,476.0,5839.0,4.327,1.067,290.51047,41.24482,15.381,CONFIRMED
376,43.1312147,166.26105,3.198,447.8,2.39,22.21,554.0,5839.0,4.327,1.067,290.51047,41.24482,15.381,CONFIRMED
377,1.224866441,133.20824,1.7086,196.0,1.54,2174.33,1741.0,5553.0,4.32,1.107,290.60794,41.201092,15.376,CONFIRMED
378,37.8102649,158.35799,8.733,570.3,2.33,24.27,566.0,6085.0,4.451,0.973,289.7767,38.26228,14.633,CANDIDATE
379,25.93406406,149.76273,4.6142,414.5,2.48,55.1,695.0,5952.0,4.287,1.225,291.97617,38.05508,13.703,CONFIRMED
380,83.4463485,158.68061,6.536,503.0,2.73,11.59,471.0,5952.0,4.287,1.225,291.97617,38.05508,13.703,CONFIRMED
381,7.04710032,139.79737,2.926,400.9,25.2,223.84,986.0,5766.0,4.363,1.068,290.13492,38.404221,14.928,FALSE POSITIVE
382,12.99204853,136.32016,6.0175,270.6,2.03,132.94,866.0,5765.0,4.236,1.242,291.42358,38.216591,13.974,CONFIRMED
383,11.11620211,133.100575,4.211,4843.9,8.96,125.21,853.0,6122.0,4.471,0.996,295.29193,38.964588,15.38,FALSE POSITIVE
384,1.922861499,134.658644,3.5734,1916.2,5.09,884.12,1392.0,5778.0,4.531,0.911,291.44507,38.637211,14.942,FALSE POSITIVE
385,0.635445336,134.184037,1.8592,2547.4,19.0,451.42,1177.0,3920.0,4.7,0.55,285.08026,39.18211,15.432,FALSE POSITIVE
386,1.665784138,133.863028,1.8946,2006.2,97.27,11424.49,2636.0,6261.0,3.686,2.789,291.47629,38.50058,11.84,FALSE POSITIVE
387,55.6639167,156.35017,23.546,3414.4,34.14,8.38,434.0,5587.0,4.528,0.853,294.74054,39.015511,15.593,FALSE POSITIVE
388,52.09081627,158.744665,8.6388,2894.1,7.14,29.07,592.0,6198.0,4.237,1.324,300.51712,44.38158,13.914,CONFIRMED
389,7.1548608,266.04847,7.694,780.4,7.41,1141.57,1482.0,7443.0,4.166,1.739,289.87411,49.68549,12.616,FALSE POSITIVE
390,4.28746668,262.06245,1.5693,790.1,2.29,186.31,942.0,5296.0,4.576,0.815,291.0488,36.839882,11.631,CANDIDATE
391,2.002779769,261.95791,2.231,260.5,1.42,696.4,1311.0,5346.0,4.44,0.892,298.44775,47.264999,14.606,FALSE POSITIVE
392,8.18739443,260.86931,3.0472,517.6,1.92,88.36,782.0,5251.0,4.494,0.849,291.92596,38.014118,14.138,CONFIRMED
393,76.0498163,161.71445,7.158,445.9,1.75,4.53,372.0,5251.0,4.494,0.849,291.92596,38.014118,14.138,CONFIRMED
