,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,st_tmag,ra,dec,tfopwg_disp
5208,1.7617165,1.9280724,356.4029763,1.5510074,439.121942,1167.5245843,4732.72,4.49669,0.814343,10.6853,43.002147,15.055665,PC
5209,26.694279,3.7831301,1854.2924324,2.6845863,4.0851419,362.5947706,3997.0,4.6288,0.626722,9.83733,104.74387,28.715768,PC
5210,32.9381557,2.2932023,3217.8564065,2.5322408,1.0872991,260.4395894,3464.0,4.7864,0.444516,11.2373,172.560141,7.587832,KP
5211,0.7195712,1.7575219,159.6403985,1.6108417,6635.8566598,2301.9399951,5910.0,4.27216,1.2550499,8.89098,140.339084,14.367869,KP
5212,4.0179805,1.1195616,2808.9118424,1.1017624,4.6439935,374.4058708,3166.0,5.07428,0.194357,12.4289,137.201544,11.86225,CP
5213,26.2006908,4.0014853,1108.0706581,2.9705926,8.8109878,439.4160335,4678.0,4.60838,0.709927,11.0384,125.986485,22.663226,KP
5214,2.1408063,1.569,628.0,2.59639,428.205,1267.0,5372.0,4.40929,1.0,10.3729,67.82053,19.83169,KP
5215,2.294185,2.750763,697.472004,1.95611,304.478914,1065.3910768,5062.0,4.62,0.707445,11.3075,57.225546,13.483139,FP
5216,4.0802864,2.5977181,1537.2014176,7.5675273,60.251623,710.5782941,6781.59,4.05268,1.88308,10.4105,132.652502,19.091311,PC
5217,2.0074528,0.9340475,20674.1145085,7.1639347,50.6324451,680.3415178,3449.0,4.74578,0.490442,15.1792,136.200047,13.795446,PC
5218,13.8515158,3.2132796,1249.5248921,2.3653178,9.7577223,450.7719292,3893.47,4.58272,0.655766,11.4529,65.469614,21.353263,KP
5219,4.0802864,6.1121177,3186.7847252,8.2623708,16.3774202,513.0753179,5776.0,4.51349,0.932735,10.7986,146.810895,24.541806,PC
5220,760.0530038,6.902,10000.0,10.8619,0.149701,173.0,5722.0,4.55,0.89,11.6871,80.947217,35.417549,PC
5221,45.4964928,5.137,9740.0,8.81795,8.47778,475.0,5722.0,4.55,0.89,11.6871,80.947217,35.417549,PC
5222,3.2601896,3.835,11570.0,14.6248,809.661,1486.0,5542.4,4.16,1.36,12.932,131.227011,45.466192,PC
5223,14.5814997,5.489,5490.0,9.70874,111.563,905.0,5830.0,4.22,1.32,13.1133,123.355106,62.287571,PC
5224,13.62636,3.245,14390.0,10.048,26.6947,633.0,5260.6,4.58,0.81,13.2573,135.139415,49.451496,PC
5225,16.2601049,1.602,7670.0,10.1064,5.91348,434.0,5496.0,4.38,1.05,13.2187,154.302943,75.333344,PC
5226,5.4021326,1.678,6710.0,23.2699,359.953,1213.0,6312.0,4.26,1.37,13.3273,298.837092,58.522878,PC
5227,3.344904,1.3408349,1399.4950568,2.2540532,48.9314538,674.5540894,3883.0,4.71022,0.573953,11.6434,59.017813,-10.272008,PC
5228,23.1678315,4.295,11480.0,9.49037,14.833,546.0,5120.0,4.48,0.88,13.4113,100.172692,76.732244,PC
5229,731.4778512,3.41,5900.0,11.7782,0.0776109,147.0,6250.4,4.44,1.1,11.2245,106.990414,60.01161,PC
5230,5.8586824,2.168,1146.0,2.35965,43.4681,715.0,4571.0,4.58,0.72,10.4309,105.078049,37.198901,PC
5231,8.7960328,2.48,23090.0,9.14959,8.51849,475.0,3695.0,4.66,0.59,13.6281,136.426,55.307131,PC
5232,6.8242909,2.787,700.0,2.23971,33.8464,671.0,3999.0,4.35,0.87,11.6643,278.550256,86.557356,PC
5233,32.0736228,2.347,145640.0,9.48121,0.243503,195.0,3176.0,5.0,0.24,14.0127,241.248539,85.204724,PC
5234,1.2833113,1.353,4450.0,9.39506,3343.46,2118.0,8055.0,4.49,1.32,12.574,136.221429,79.355104,FP
5235,0.358558,0.274,960.0,8.24018,948.501,1546.0,6813.5,4.16,1.67,11.1947,105.308337,41.129691,PC
5236,13.4659853,2.936,2100.0,3.3076,12.7406,526.0,4340.0,4.59,0.69,12.3681,189.265651,75.92044,PC
5237,19.8628449,1.965,30940.0,7.82397,0.933932,273.0,3595.0,4.8,0.43,13.5426,105.821673,52.51673,PC
5238,14.5728985,2.5623497,4464.4359891,13.5300683,248.8553739,1012.9931427,6025.8,4.0,1.76095,10.9923,42.291509,-58.024683,CP
5239,5.2782582,3.379,2000.0,5.6755,320.994,1179.0,5647.0,4.22,1.29,12.2989,112.262575,42.03191,PC
5240,33.5372399,3.8612901,12785.2525572,9.6874006,9.3667135,446.1866362,4947.0,4.55,0.794396,11.8294,118.065411,70.165569,PC
5241,4.51125,4.541,760.0,5.04347,1281.58,1666.0,6297.2,3.97,1.91,11.2713,110.639665,30.418354,PC
5242,3.0650073,1.548,23190.0,11.1354,26.6949,633.0,3619.0,4.57,0.69,14.2833,107.631373,74.485744,PC
5243,18.6300789,3.4,1620.0,3.01483,6.92991,452.0,4092.4,4.5,0.75,10.7314,135.324512,47.452351,PC
5244,1.8434549,1.444,4360.0,8.05828,1139.02,1618.0,6457.2,4.44,1.14,13.0348,129.483355,37.735315,PC
5245,8.9165771,3.224,4360.0,6.82341,108.636,899.0,5607.0,4.45,0.98,13.4794,244.023057,86.368644,PC
5246,3.7349773,3.891,7830.0,14.1804,702.991,1434.0,5632.0,4.05,1.57,13.3834,117.732887,46.306568,PC
5247,8.9109435,1.876,9850.0,16.5406,51.4199,746.0,5733.0,4.05,1.57,12.4506,120.594795,83.198419,PC
5248,5.6895053,5.158,3840.0,12.0705,578.708,1185.0,5707.5,4.33,1.89,11.4972,108.606501,56.700143,PC
5249,6.9839072,5.076,10050.0,12.2398,404.915,1249.0,5972.0,4.31,1.21,10.5704,46.818616,-31.162995,CP
5250,1.2749899,1.146,1140.0,2.69399,201.011,1048.0,4216.7,4.48,0.78,11.9639,110.689677,37.667511,PC
5251,12.8665269,6.599,1930.0,4.59403,179.365,1019.0,5465.0,4.38,1.05,12.1721,123.027093,42.228714,PC
5252,2.6085851,1.573,8610.0,13.9108,680.058,1422.0,6331.0,4.25,1.38,12.136,106.680068,65.857249,PC
5253,4.7974601,5.952,4890.0,10.4912,1955.29,1852.0,6549.4,4.21,1.51,13.2201,128.55223,39.270972,PC
5254,9.2271917,3.781,5540.0,9.80232,138.883,956.0,5899.0,4.23,1.32,12.826,118.417987,54.124212,PC
5255,5.9900508,2.104,3680.0,4.71645,24.7628,621.0,4119.0,4.51,0.74,12.1765,110.460165,35.221983,PC
5256,0.3642961,0.689,3430.0,15.3432,4454.77,2276.0,6164.3,3.83,2.17,13.2995,106.336563,42.847909,APC
5257,1.9784368,2.359,39470.0,22.5379,1211.74,1643.0,6337.0,4.44,1.11,13.4913,144.441228,34.849412,PC
5258,6.2948747,1.878,16707.0,6.67951,9.34062,487.0,3584.0,4.71,0.53,14.7371,257.315636,80.41608,PC
5259,5.4368408,4.473,1020.0,6.11754,833.218,1496.0,6246.0,3.96,1.91,11.2785,199.326238,55.681539,PC
5260,6.3980642,2.004,1656.0,2.62025,33.7178,671.0,4695.0,4.5,0.63,8.5925,129.688303,-13.256527,CP
5261,18.8792871,3.262,1199.0,1.99787,10.5814,502.0,4695.0,4.5,0.63,8.5925,129.688303,-13.256527,CP
5262,10.717359,2.784,22680.0,12.4655,30.4561,654.0,5047.0,4.55,0.8,13.1922,155.151361,63.290591,PC
5263,9.5197732,2.636,2200.0,3.89219,32.9482,667.0,4541.0,4.52,0.77,13.3757,239.507231,66.037182,PC
5264,5.4853379,1.964,12040.0,13.6635,114.21,910.0,6054.4,4.33,1.21,13.4409,144.658279,33.691083,PC
5265,0.5736183,0.793,670.0,6.063,3111.57,2080.0,6711.9,3.94,2.12,11.6494,184.175471,57.642701,PC
5266,11.1801504,4.364,2220.0,6.89187,183.14,1024.0,6413.0,4.21,1.47,11.2399,306.391539,63.591105,PC
5267,5.9133875,2.019,980.0,2.3864,33.3499,669.0,4374.8,4.54,0.74,11.0737,150.538008,50.145387,PC
5268,1.236949,0.358,8250.0,9.84184,25.0169,623.0,4660.0,4.56,0.75,13.3591,156.893929,22.426235,PC
5269,3.2750907,3.09,6510.0,11.2041,664.018,1414.0,5859.0,4.21,1.33,13.1953,270.846078,63.21507,PC
5270,6.4424263,2.604,1430.0,3.14002,58.2235,769.0,4661.0,4.5,0.8,12.6975,278.572233,66.922785,PC
5271,4.019251,1.354,11830.0,13.7216,96.9861,874.0,5904.0,4.34,1.16,13.4584,144.187751,36.527295,PC
5272,10.778833,3.416,1130.0,2.6584,65.3136,791.0,5391.0,4.52526,0.84,9.5273,148.185152,6.216103,CP
5273,0.4465713,1.077,294.0,1.48867,4347.38,2262.0,5391.0,4.52526,0.84,9.5273,148.185152,6.216103,CP
5274,25.7122157,5.9710228,1151.454738,2.8781392,2.8639178,331.7873984,5391.0,4.52526,0.840576,9.5273,148.185152,6.216103,CP
5275,7.9454767,1.493,36680.0,9.87351,3.70033,386.0,3714.0,4.73,0.51,14.8686,156.022815,48.248331,PC
5276,11.3630224,3.031,1048.0,2.39002,27.5227,638.0,4741.1,4.54,0.77,12.1235,268.693501,55.064224,PC
5277,26.7159918,4.7591848,1252.0071238,2.7358038,10.605918,460.2637972,4741.1,4.54,0.773317,12.1235,268.693501,55.064224,PC
5278,7.1314563,2.809,7550.0,7.98487,55.3319,759.0,4701.6,4.43,0.88,13.1082,172.411097,38.936561,PC
5279,12.782983,2.762,8060.0,9.1313,29.951,651.0,5594.0,4.46,0.97,11.7963,159.612015,27.062548,PC
5280,4.172202,2.263,1980.0,3.23281,74.1594,817.0,4313.0,4.53,0.73,13.0076,189.432315,69.458427,PC
5281,11.7672708,3.098,13190.0,15.2219,141.822,961.0,6205.0,4.43,1.1,13.0669,252.934906,80.123028,PC
5282,2.0034478,1.285,24660.0,10.9523,58.2268,769.0,3927.0,4.61,0.65,14.6877,184.901638,48.68329,PC
5283,3.154201,2.857,7690.0,12.0524,589.138,1372.0,5771.5,4.18,1.36,13.0537,166.950743,38.136936,PC
5284,3.5254325,3.31,5790.0,17.2611,2183.12,1904.0,5497.0,4.23,1.25,12.9882,173.070058,44.126424,PC
5285,37.9984529,5.928,3050.0,7.69928,19.8821,588.0,5839.5,4.18,1.38,10.7131,185.504552,55.559548,PC
5286,3.9306027,1.196,1048.0,1.26995,16.4901,561.0,3505.0,4.90573,0.36,8.74094,144.007464,-21.665063,CP
5287,3.2856588,2.384,17910.0,12.5808,187.224,1030.0,4898.9,4.43,0.91,11.9683,159.708601,27.415505,PC
5288,39.9753375,6.088,9160.0,14.1085,18.6491,578.0,5989.0,4.16,1.45,12.64,210.063939,75.08442,PC
5289,3.0594206,4.191,2000.0,9.6239,1193.52,1637.0,5414.0,3.75,2.14,13.2859,221.548511,78.996619,PC
5290,3.6636707,1.167,3890.0,8.91486,77.2704,825.0,5286.0,4.18,1.28,13.1388,292.27775,72.001439,PC
5291,13.7317565,3.831,2095.0,4.07678,157.055,986.0,5342.0,4.57,0.83,10.0326,180.844348,49.251226,PC
5292,3.3903593,2.168,877.0,2.27887,251.103,1108.0,5342.0,4.57,0.83,10.0326,180.844348,49.251226,PC
5293,7.8854383,3.083,796.0,2.23283,96.429,873.0,5342.0,4.57,0.83,10.0326,180.844348,49.251226,PC
5294,21.4904723,3.802,985.0,2.43328,21.9904,603.0,5342.0,4.57,0.83,10.0326,180.844348,49.251226,PC
5295,3.4645195,4.649,410.0,10.4699,28650.3,3624.0,6351.0,3.78,2.4,9.1189,197.142985,42.340801,PC
5296,4.0802864,2.004,9026.0,10.4373,71.6585,810.0,5699.0,4.46,0.98,9.80675,198.298761,31.638404,PC
5297,7.5575607,2.0233141,17756.876606,12.4415238,61.0057318,712.7913321,4893.71,4.57637,0.762768,12.0051,183.197314,13.237495,PC
5298,4.3415097,1.7793909,103523.691837,10.5098,45.5106873,662.4423636,3427.0,4.438,1.23369,14.4733,185.727955,18.836705,PC
5299,2.2853731,1.022,1410.0,3.93456,297.666,1157.0,5299.0,4.48,0.91,10.4671,217.512291,20.953627,PC
5300,731.9380939,3.7406486,3290.0705522,6.5656892,10.8794711,463.2033538,5383.0,4.42352,0.983025,10.4397,143.243168,-17.343474,PC
5301,3.221147,3.367,500.0,2.33815,827.65,1494.0,5382.4,4.47,0.93,10.3331,236.453853,40.374862,PC
5302,2.2438471,2.574,10310.0,14.2892,1356.33,1690.0,6458.0,4.31,1.33,9.32423,218.276625,21.894688,KP
5303,4.2342153,2.5166257,6137.4069869,7.0962994,185.0743088,940.7111326,5061.9,4.49667,0.859778,10.9016,213.156551,4.059417,KP
5304,17.2837172,3.8104834,2759.6931813,6.4100045,75.9893459,753.0224536,5600.0,4.26703,1.21154,11.1586,209.753998,-2.513436,PC
5305,2.2054776,1.633,28280.0,9.6722,64.0804,788.0,3770.0,4.71,0.53,14.9839,175.643637,20.965292,PC
5306,25.0577354,4.741,3500.0,5.30323,32.4574,664.0,5954.0,4.59,0.87,12.899,216.206467,66.700749,PC
5307,4.2744435,1.958,1960.0,4.01981,132.963,946.0,5405.0,4.5,0.9,11.3476,199.730786,34.254077,PC
5308,17.7916498,6.405,1550.0,5.67639,111.663,905.0,5803.0,4.14,1.43,11.9229,193.01944,47.657137,PC
5309,1.0034686,1.56,600.0,2.77075,1913.7,1842.0,5601.2,4.3,1.16,11.2836,210.185737,53.123121,PC
5310,3.3957241,3.226,1370.0,2.79896,282.135,1141.0,4479.0,4.51,0.77,12.5811,213.016047,61.354254,PC
5311,1.6511456,0.9495247,3205.5671437,7.7514065,1452.3828899,1574.4904492,5752.0,4.47122,1.12196,10.6701,130.295154,-16.036327,CP
5312,13.0518467,3.333,39070.0,17.0183,25.631,626.0,5268.9,4.55,0.83,12.0633,193.406978,24.373263,FP
5313,2.1808015,1.343,23790.0,7.66626,29.151,647.0,3379.0,4.76,0.48,14.5044,180.90917,42.537299,PC
5314,10.2682326,1.469,4380.0,11.589,29.6484,650.0,6181.0,4.08,1.64,12.9947,240.6254,76.569795,PC
5315,17.1101127,2.631,8560.0,9.37745,17.8387,572.0,5834.7,4.47,0.99,12.3255,186.07825,44.231568,APC
5316,6.640285,1.257,5700.0,7.34873,26.3908,631.0,5035.9,4.51,0.87,11.9816,210.119238,55.31559,APC
5317,4.5362433,2.936,3390.0,7.12776,305.034,1164.0,5620.5,4.28,1.21,12.4054,177.21251,35.547508,PC
5318,2.4277208,3.158,990.0,6.0694,1747.74,1801.0,5999.3,3.91,1.93,10.8829,198.447139,5.702132,PC
5319,4.0134273,1.445,10480.0,10.7003,101.875,885.0,5935.2,4.42,1.06,12.1436,225.544641,31.967349,PC
5320,3.3078803,1.508,32920.0,9.74504,19.3914,584.0,3571.0,4.73,0.51,13.8994,211.009596,38.620245,FP
5321,4.7518771,2.459,8670.0,15.1227,262.123,1120.0,5676.0,4.05,1.57,12.4399,225.080178,39.451312,PC
5322,3.7271641,3.922972,17476.7084817,25.3271046,1675.5662669,1631.7745361,6231.0,4.26445,1.82228,12.8283,130.581439,-17.189424,APC
5323,34.2825595,6.989,2540.0,5.84592,41.8997,708.0,6145.0,4.36,1.19,12.469,270.216545,56.686006,PC
5324,10.6893108,6.883,1349.0,6.90838,378.489,1228.0,5887.0,3.9,1.93,12.3879,298.466694,60.069171,PC
5325,18.2598774,6.544,3140.0,8.80539,135.04,949.0,6230.0,4.12,1.59,13.1125,268.987787,57.305702,PC
5326,7.4992916,3.724,1480.0,4.15964,250.294,1108.0,6038.0,4.43,1.07,12.8625,278.389882,57.860514,PC
5327,4.2528141,1.67,2390.0,5.49054,89.1065,855.0,5318.4,4.33,1.09,11.4459,230.922864,37.486639,PC
5328,29.120986,3.98,950.0,2.28524,4.59168,407.0,4248.0,4.56,0.71,10.686,229.259572,61.008601,PC
5329,3.2487833,1.626,3110.0,5.49487,140.707,959.0,5149.0,4.46,0.91,12.3503,209.661841,14.12958,PC
5330,0.8037513,0.912,7880.0,6.33045,496.763,1315.0,4708.0,4.69,0.65,13.441,258.837055,76.468988,PC
5331,1.6064494,0.946,26980.0,11.7098,30.0257,652.0,3507.0,4.62,0.63,14.5486,210.77521,-1.480284,PC
5332,6.2230846,4.405,12370.0,16.4857,347.18,1202.0,5845.3,4.14,1.44,13.0445,246.315511,57.562413,PC
5333,0.846542,2.408837,2524.567663,1.642414,85.2240732,774.9261587,3380.0,4.92521,0.325,12.625,131.086145,-28.07677,FP
5334,4.8183501,1.816,10370.0,11.5419,69.6374,804.0,5192.0,4.26,1.15,13.419,221.248769,18.50919,PC
5335,2.8329023,2.029,18630.0,11.996,260.223,1118.0,5447.5,4.56,0.85,12.958,222.368583,20.615336,PC
5336,2.3144207,1.402,1720.0,2.71343,49.7933,740.0,3687.0,4.63,0.62,11.8706,191.085171,5.688498,PC
5337,45.0854117,1.646,7870.0,7.92062,0.746125,258.0,5013.0,4.55,0.8,13.2643,243.86183,64.588731,PC
5338,3.8863969,3.906,3340.0,9.97164,726.387,1446.0,5436.0,3.95,1.71,12.5757,220.35381,28.19514,PC
5339,2.2465076,4.181,4340.0,13.3584,3229.79,2100.0,6064.0,3.88,2.03,13.3931,250.000454,53.791364,PC
5340,5.468394,2.809,11340.0,16.445,147.869,971.0,5526.0,4.06,1.51,13.0994,288.295108,76.122823,PC
5341,19.511064,3.25,25510.0,13.6915,13.0704,529.0,4951.8,4.52,0.82,13.3272,222.872412,40.035955,PC
5342,4.1753448,3.941,810.0,4.07823,689.452,1427.0,5686.0,4.12,1.45,10.8833,201.087989,28.567707,PC
5343,3.676651,3.663,4280.0,12.1328,792.672,1478.0,5900.0,3.94,1.83,12.1196,243.934903,48.32326,PC
5344,1.5373645,1.8596004,17871.1005591,13.7535211,1422.6073374,1566.3579319,5959.0,4.4894,0.959588,12.212,131.58039,-8.026985,KP
5345,14.616858,9.085,9117.0,15.3936,428.306,1267.0,6488.0,4.33,1.66,10.3918,141.823519,-50.356655,PC
5346,3.3079817,1.666,81180.0,11.9758,15.6016,553.0,3380.0,4.82,0.41,14.8084,211.00922,38.618331,PC
5347,3.0390851,1.6455076,12337.5570732,10.9147317,336.0383887,1091.9857549,5316.0,4.52626,0.864673,11.4063,222.767322,5.947363,KP
5348,2.8386215,2.332647,15270.0987848,12.9007751,702.3850325,1312.9964796,5878.0,4.4413,1.02573,12.2688,223.819979,-2.057687,KP
5349,3.5771891,3.0669978,15679.3921242,13.5073506,545.3337575,1232.4955082,5849.09,4.40819,1.06358,12.1159,221.943887,1.065023,KP
5350,4.0548695,2.8063409,23163.2926161,15.5446864,316.3120227,1075.5947516,5326.6,4.38933,1.01342,11.3763,217.326648,-3.444499,KP
5351,3.5061649,1.6009658,18379.4360484,12.8576195,174.9015383,927.5090521,4906.0,4.56858,0.771086,10.5319,222.210077,22.152614,KP
5352,3.8480185,1.1083039,2995.870385,9.202299,637.2435989,1281.4336375,6153.0,4.401,1.12835,9.50835,216.43439,-3.002761,APC
5353,119.3355264,6.863,2400.0,5.11487,3.83692,389.0,5516.0,4.48,0.94,10.6691,47.384187,-34.198481,CP
5354,1.6622263,3.415,12560.0,18.8693,3599.67,2157.0,6152.0,4.09,1.61,11.2016,293.389753,-45.891635,PC
5355,9.5971977,2.9439152,600.5813487,10.5098,127.8880916,857.6839365,5780.0,4.438,1.23369,8.2866,135.340486,-28.324589,APC
5356,3.3575477,1.788,26240.0,12.6518,101.253,883.0,5013.0,4.61,0.75,12.9463,221.058269,5.605373,CP
5357,1.1041295,1.18,12540.0,10.6327,652.193,1407.0,4974.0,4.46,0.88,12.8086,244.780658,55.925243,APC
5358,3.1159994,3.966,6920.0,15.7497,1419.36,1709.0,6098.0,4.09,1.6,13.0266,243.316278,34.332049,PC
5359,0.7748443,0.431,21020.0,17.1413,28.2246,642.0,3448.0,4.61,0.64,14.812,231.508334,44.824639,PC
5360,1.1000285,1.561,29080.0,16.0194,1114.93,1609.0,5644.0,4.53,0.9,12.4344,233.688677,-9.344444,PC
5361,2.3409909,2.5,12040.0,15.4992,934.465,1540.0,6090.0,4.23,1.35,11.0062,227.215497,2.343286,KP
5362,4.2366102,3.559,14790.0,15.6978,351.913,1206.0,5407.5,4.19,1.28,12.012,247.460912,37.69456,PC
5363,2.924439,1.448,11110.0,8.56554,81.7751,837.0,4803.0,4.56,0.77,11.536,228.974876,10.461265,APC
5364,2.9479689,1.584,24090.0,9.41494,27.6969,639.0,3588.0,4.67,0.58,14.2085,266.9231,47.705049,PC
5365,3.3299795,2.101,23460.0,14.9891,258.909,1117.0,5794.0,4.5,0.95,13.3173,241.316382,7.395593,PC
5366,6.5562078,2.314,2970.0,8.40415,99.2324,879.0,6845.0,4.36113,1.47,9.4727,115.102779,-42.154663,CP
5367,10.4995545,2.123,7030.0,15.8295,60.338,776.0,6288.9,4.02,1.79,12.6502,253.33734,44.109543,PC
5368,3.3894889,2.372,3650.0,6.16071,352.72,1185.0,5657.3,4.33,1.03,12.6151,244.846831,32.16612,PC
5369,1.6929628,1.546,14820.0,12.4331,384.155,1233.0,5250.0,4.42,0.97,12.5806,232.046386,-10.555269,PC
5370,2.8900249,0.506,25960.0,10.5098,8.93236,481.0,4305.3,4.33,1.23369,12.169,236.518383,4.691983,PC
5371,1.1544795,0.817,51180.0,16.9317,39.7301,699.0,3543.0,4.63,0.62,14.4753,216.830952,-7.547545,PC
5372,2.2232698,0.648,31700.0,9.36074,5.11732,419.0,3157.0,4.87,0.36,14.2399,242.15447,19.253248,PC
5373,1637.265104,5.981,1323.0,3.16626,0.0068439,80.0,5271.0,4.56,0.83,9.1352,161.156925,6.333475,PC
5374,32.429738,4.419,988.0,2.6538,9.85942,493.0,5271.0,4.56,0.83,9.1352,161.156925,6.333475,PC
5375,6.2182926,2.2260638,847.9363787,2.292791,120.919815,845.7541122,5554.41,4.64142,0.782913,10.8327,53.907151,10.842913,PC
5376,2.346931,0.955,5198.0,9.2562,302.08,1161.0,5901.0,4.34605,1.15,11.3529,307.558008,79.667473,PC
5377,22.0183297,3.628,3300.0,10.8238,41.8582,708.0,5901.0,3.99,1.74,10.4488,251.226157,31.21077,PC
5378,1.4687087,0.87,1475.0,5.20197,745.344,1455.0,5973.0,4.27298,1.31,10.027,136.955524,-51.867213,PC
5379,1.7812778,2.261,540.0,1.85549,1063.79,1591.0,5329.0,4.58,0.82,10.4557,273.51971,39.333582,PC
5380,15.0766418,3.959,480.0,2.44389,76.7223,824.0,6149.4,4.45,1.06,10.36,252.691066,40.317443,PC
5381,3.1291319,1.993,680.0,4.10795,516.613,1328.0,6236.0,4.13,1.57,9.83993,255.456895,14.707465,PC
5382,10.169274,5.569,960.0,6.72921,2486.89,1967.0,5856.0,4.45,1.01,10.0223,29.198406,65.770236,PC
5383,3.7711066,2.3375061,1647.6730314,3.3409641,125.0643329,852.9098252,4590.0,4.5426,0.757521,10.6147,169.824869,44.989078,CP
5384,10.6000083,3.2127377,691.2762788,2.6204381,111.3591622,828.5166459,5888.0,4.48,0.982172,9.77081,227.785718,55.934769,PC
5385,0.3576493,0.3884988,1000.3550973,3.4051778,5017.8475283,2146.5900638,4717.0,4.23,1.05486,10.7641,226.735266,57.495691,PC
5386,2.0364271,1.847,268.0,1.60247,614.718,1387.0,5553.0,4.48827,0.93,9.73378,118.70305,77.299495,PC
5387,2.6953698,0.7628489,757.7733755,4.5145927,580.7236509,1252.0224838,5521.0,4.4322,0.991556,9.1454,183.276766,11.938091,PC
5388,3.3810227,1.9012451,797.2617518,1.4978948,30.41073,598.9305429,3600.0,4.74127,0.495592,11.1501,164.648973,14.623639,PC
5389,4.6418368,3.721,7960.0,12.9164,469.054,1296.0,5743.0,4.14093,1.41,11.5598,135.344358,6.097083,KP
5390,28.4064643,4.0008805,886.162065,2.5276328,15.3546861,504.8704882,5415.0,4.60828,0.797844,10.305,150.602674,34.658047,PC
5391,16.303675,3.221932,1119.9625254,2.2450389,6.4643503,406.6782728,3729.0,4.60049,0.661191,11.506,265.45518,72.217348,PC
5392,8.2115197,4.4676708,660.0316022,3.5849555,241.4476608,1005.3690237,6057.0,4.35121,1.1743,10.5591,174.323105,11.167346,PC
5393,10.4419896,1.714349,3992.4372644,1.8605473,2.4111217,317.8151042,3271.0,4.93417,0.292425,12.7022,208.458732,52.602763,PC
5394,7.7785082,2.5433717,802.1690637,2.9147429,139.4607259,876.4612702,5610.2,4.46925,0.961354,10.3463,132.028101,57.488956,PC
5395,6.2822984,2.0055338,596.0990736,1.307924,17.2380713,519.687077,3827.0,4.73676,0.50074,11.4201,165.739289,69.916131,PC
5396,6.7662729,1.0575063,1998.3738721,1.0176743,3.4093064,346.566242,3331.0,5.02076,0.225966,13.1066,201.900799,73.177433,PC
5397,741.3380757,3.7101652,1406.6220081,3.2337664,0.5968863,224.1778248,5479.3,4.5543,0.856628,10.8222,162.575676,50.796516,PC
5398,716.8426894,4.424864,1562.8136485,2.6487075,0.0522484,121.9377133,3922.0,4.59159,0.672256,10.8075,170.27386,41.576429,PC
5399,4.0802864,7.6230584,511.7373229,2.5656171,0.5748565,222.0800847,6347.0,4.45158,1.10473,9.67055,147.003946,30.17842,PC
5400,2.3382709,2.895948,14693.7520628,14.5827994,1647.3431502,1624.8593288,6621.0,4.20742,1.17441,12.54,131.524924,-13.20287,APC
5401,1.4344602,0.9348877,1028.2187852,1.393219,53.970737,691.2885073,3421.0,4.85368,0.37103,11.6196,170.313577,25.273294,PC
5402,729.4823472,6.9397715,819.483247,3.330945,0.413942,204.5759725,5881.4,4.45955,1.00725,9.92937,156.749744,30.700545,PC
5403,61.3191144,5.7455309,6593.1382192,6.3907079,4.1256508,363.4903344,4911.0,4.54009,0.795305,12.9454,233.47988,64.647463,PC
5404,170.6465146,6.1836278,12283.6633675,12.8504525,3.4087943,346.553227,5695.0,4.32135,1.14952,12.8857,289.508854,80.531857,PC
5405,697.4037698,4.9658691,448.8749774,3.0187258,0.8882279,247.6001174,6060.54,4.21457,1.3749599,6.9014,245.779902,50.344188,PC
5406,746.9545356,2.77304,1671.1171293,2.7184667,0.1126616,147.762315,3933.0,4.63174,0.623191,11.4053,153.929163,28.355191,PC
5407,5.4911302,1.9062098,448.451647,2.430675,337.3312542,1093.0345624,5874.0,4.37711,1.10649,9.16067,123.39505,68.57459,PC
5408,6.3928694,3.7128927,451.9563235,3.3171645,435.391459,1165.0370206,5712.0,4.12,1.44969,10.5988,274.566208,58.562948,PC
5409,11.4974559,2.3907993,843.1062336,1.1269607,3.5120094,349.147284,3444.0,4.84899,0.375994,12.4896,260.350936,67.550421,PC
5410,554.4989676,2.9052363,6058.5947589,3.8883371,0.7956878,240.8825959,3870.0,4.80522,0.423548,12.6265,151.210123,69.164969,PC
5411,13.5773456,1.7049557,156766.4294629,19.8544115,18.909824,531.8530096,3404.0,4.91079,0.338,12.519,142.346908,-14.511711,APC
5412,1.9271225,1.4530399,898.6821302,1.4261604,57.2227793,701.4746588,3572.0,4.76894,0.464169,11.1557,175.56543,24.192494,PC
5413,270.303816,6.682468,2898.2731965,4.4969676,0.3921479,201.8283767,4448.25,4.51125,0.767409,11.241,260.098822,52.433465,PC
5414,60.1702823,3.337,1941.0,11.9133,29.4687,649.0,6710.0,4.29122,1.42,10.2071,265.556587,53.203935,PC
5415,8.2751607,2.151035,1013.8402731,2.8350779,46.1271122,664.6741918,4388.89,4.43387,0.832265,10.968,184.966156,55.165724,PC
5416,6.1841688,2.5898497,1052.3509168,2.4076002,56.3777871,698.8705758,4645.0,4.62,0.693766,8.5446,111.255818,37.231122,PC
5417,2.1208156,0.8427764,1148.8773237,0.837844,12.9004588,483.360368,3222.0,5.0449,0.210908,12.2822,147.125026,77.389748,PC
5418,0.6489865,1.0585951,561.9297998,1.6168473,493.4829998,1202.0922538,3949.0,4.66859,0.579535,11.982,213.758397,49.500938,PC
