,orbital_period,transit_duration,transit_depth,planet_radius,insolation_flux,equilibrium_temperature,stellar_teff,stellar_logg,stellar_radius,stellar_mag,ra,dec,target
4230,5.7626055,3.963,7420.0,10.5098,281.843,1141.0,5558.7,4.33,1.23369,13.1335,249.368745,-80.974073,CANDIDATE
4231,2.4892754,1.513,2750.0,15.5724,660.426,1412.0,6285.0,3.65,2.76,11.3258,326.267189,64.067347,CANDIDATE
4232,11.1199028,3.3759,636.3,2.08,42.07,649.0,5078.0,4.581,0.766,13.536,288.0676,42.35537,CONFIRMED
4233,0.5481573,0.9424668,226.8573536,1.3591774,1463.1155872,1577.3911825,4590.0,4.50961,0.751825,9.4022,106.559098,-47.587816,CONFIRMED
4234,21.9692578,3.5662307,7940.6152389,4.1061739,1.8336046,296.7878863,3414.0,4.77364,0.458861,12.531,54.466785,-30.057438,FALSE POSITIVE
4235,3.705991661,5.1658,501.4,2.43,637.42,1281.0,6187.0,4.409,1.034,14.641,293.70847,41.615131,CONFIRMED
4236,25.0571312,7.5424225,533.486013,3.2396838,53.1389289,688.6094029,5696.0,4.26563,1.15281,9.6245,118.129594,-83.825063,CONFIRMED
4237,426.942225,3.965,1209.0,2.32,0.29,187.0,5126.0,4.623,0.669,15.218,288.78986,45.727459,CANDIDATE
4238,10.2436729,2.999,9410.0,11.2818,190.912,1035.0,5845.9,4.5,0.96,10.9097,243.885021,-69.217097,CANDIDATE
4239,41.74938613,5.6098,1055.4,2.94,13.22,486.0,5506.0,4.473,0.914,13.998,291.16953,42.640808,CONFIRMED
4240,16.09227518,2.1072,128.5,0.98,15.15,503.0,4657.0,4.641,0.67,12.485,294.94858,46.438641,CONFIRMED
4241,614.39054,9.312,289.1,2.43,1.24,269.0,6228.0,4.193,1.427,13.541,292.06931,41.042858,FALSE POSITIVE
4242,3.059168,4.992,7610.0,13.504,6509.45,2502.0,5657.0,4.37,1.08,13.2864,118.347733,-36.800418,FALSE POSITIVE
4243,246.12174,18.0,6847.0,7233.87,1.68,291.0,5780.0,4.438,1.0,13.671,297.13892,41.300774,FALSE POSITIVE
4244,59.4037839,10.041,123.5,1.65,24.93,570.0,6373.0,4.256,1.209,11.679,287.04688,38.231617,CANDIDATE
4245,28.507877538,3.13331,24372.0,27.79,33.32,613.0,6131.0,4.497,0.945,14.876,297.74112,46.660488,FALSE POSITIVE
4246,4.0248735,2.384,23775.0,11.6786,97.8595,876.0,4492.0,4.52,0.75,12.813,19.610142,6.816728,CANDIDATE
4247,0.93373761,3.303,58.7,1.0,4359.29,2073.0,5534.0,4.17,1.326,15.609,292.11447,47.729462,FALSE POSITIVE
4248,18.59611518,2.3052,813.8,1.53,4.48,371.0,3834.0,4.708,0.539,15.264,292.29459,40.591789,CONFIRMED
4249,0.4131063,0.368,21940.0,12.2118,111.259,904.0,3621.0,4.74,0.5,14.0135,324.986222,1.293368,CANDIDATE
4250,207.5829306,7.0686,505.1,4.52,9.97,453.0,6688.0,4.062,1.79,11.642,299.82117,43.81427,CANDIDATE
4251,1.23935745,1.683,150.9,1.5,1488.51,1583.0,5370.0,4.411,0.966,15.472,293.56635,42.13258,CANDIDATE
4252,18.778162159,8.1018,488410.0,127.57,238.5,1002.0,6794.0,4.102,1.71,13.944,298.87222,44.874432,FALSE POSITIVE
4253,28.655498,8.58,173.6,1.45,44.37,658.0,6268.0,4.429,1.1,15.426,288.73029,42.334011,CANDIDATE
4254,0.828206212,1.737,132.3,3.88,27125.5,3274.0,5812.0,3.598,3.227,11.743,288.44153,45.609001,FALSE POSITIVE
4255,4.7359232,7.0819612,2338.8745559,13.5752589,468.2559879,1186.425806,5370.0,3.72765,2.7871499,7.3212,161.706905,-9.399365,CANDIDATE
4256,495.662346,4.428,675.7,2.73,0.43,207.0,5515.0,4.509,0.82,14.322,289.09082,51.532009,CANDIDATE
4257,1.854493861,4.2367,1287.3,29.39,657.94,1291.0,5431.0,4.563,0.843,14.898,298.73807,47.381741,FALSE POSITIVE
4258,4.1793325,3.012,102.0,1.20236,697.716,1431.0,6387.1,4.27,1.37,7.4829,151.627588,3.474358,CANDIDATE
4259,3.40304,5.03,490.0,4.06282,67721.9,4494.0,9622.0,4.39,1.65,10.0062,317.575459,48.464282,FALSE POSITIVE
4260,4.7080353,2.9079423,9658.6603561,11.5403605,363.7711103,1113.8502354,5490.0,4.3011,1.14715,14.5892,298.635648,44.170939,CANDIDATE
4261,2.788654,1.8900186,26339.9057953,9.665126,51.9487662,684.7208601,3654.0,4.438,0.587106,13.8231,60.949392,-25.408921,CONFIRMED
4262,17.0096703,2.228,4730.0,13.5294,63.3708,1185.0,6542.0,4.33,1.5,10.9293,333.311732,81.739729,CANDIDATE
4263,6.8019625,2.9121651,15465.6374163,29.3148832,501.9413628,1207.2104771,6300.0,4.22,1.42268,10.223,247.481601,21.495162,CANDIDATE
4264,587.38162,11.973,863.6,36.77,18.29,527.0,4784.0,2.711,11.839,13.715,294.72955,49.428478,FALSE POSITIVE
4265,368.70839,6.08,957.0,2.87,1.21,267.0,6409.0,4.523,0.887,15.417,295.66922,43.654781,FALSE POSITIVE
4266,8.2148505,3.839,3140.0,10.4375,216.17,1068.0,6183.0,4.0,1.81,10.5527,279.170112,23.258619,CANDIDATE
4267,3.9901801,2.9093773,731.0934766,2.8830487,502.4242864,1207.5007402,6153.0,4.48335,1.02672,10.671,27.314546,21.703491,CANDIDATE
4268,80.4103783,3.487,591.4,4.93,19.35,535.0,5476.0,3.904,1.673,13.237,284.09457,41.182819,CANDIDATE
4269,4.6709424,0.101,870.0,21.2461,2.26831,341.0,7211.0,4.14,1.79,12.1661,301.673149,61.169351,CANDIDATE
4270,3.770590654,2.029,314.4,2.13,619.65,1272.0,5714.0,4.274,1.208,14.668,291.91281,41.533611,CONFIRMED
4271,11.374442708,2.30694,27905.0,22.86,52.84,687.0,5297.0,4.546,0.808,14.585,296.32794,46.83963,FALSE POSITIVE
4272,2.4997996,2.865171,14621.2059647,13.8516093,907.8624196,1399.9894384,5650.0,4.28867,1.13732,11.6035,55.933639,-65.19378,CANDIDATE
4273,4.5697688,3.369,9780.0,17.1535,204.884,1054.0,4976.0,4.33,1.7,13.2389,95.182655,14.783576,CANDIDATE
4274,0.402106,0.8742577,2870.3905677,14.0727563,17100.1,3185.0,6115.0,3.72,2.44753,12.7411,149.853813,-45.449353,CANDIDATE
4275,2.0791159,6.8565742,15910.5825093,14.0488094,809.869842,1360.5783509,5583.0,4.46043,0.9697,14.1279,83.73088,31.076493,CANDIDATE
4276,11.00817635,2.013,1462.5,2.15,13.39,488.0,4141.0,4.684,0.582,15.847,293.61371,47.839001,CONFIRMED
4277,372.94844,13.879,253.5,1.34,0.7,233.0,5763.0,4.559,0.827,13.962,286.22708,44.430328,FALSE POSITIVE
4278,4.90765,3.753,810.0,13.2707,260.337,1119.0,4900.0,4.33,5.01,10.2339,83.955484,-18.649591,CANDIDATE
4279,4.737713268,6.384,105260.0,29.25,143.54,882.0,5335.0,4.624,0.719,14.176,286.52194,49.069149,FALSE POSITIVE
4280,4.4543921,6.186,18251.0,10.5098,1324.64,1680.0,5854.0,4.33,1.23369,13.3901,34.018303,53.108335,CANDIDATE
4281,8.6532378,2.974,126.0,0.96,93.75,793.0,5561.0,4.561,0.854,14.815,289.76437,39.246231,FALSE POSITIVE
4282,3.295701024,1.8268,1745.7,2.81,138.38,875.0,4723.0,4.628,0.691,14.84,294.44177,40.55759,CONFIRMED
4283,16.54295261,3.8516,726.0,2.31,32.94,611.0,5215.0,4.518,0.867,14.687,297.67261,48.302311,CONFIRMED
4284,3.2092033,0.677,2038.0,6.33877,67.6268,1185.0,5060.5,4.33,0.91,12.345,126.023493,22.783201,CANDIDATE
4285,4.3226229,3.3699025,11939.7472843,15.1546943,705.0438271,1314.2372675,5924.0,4.21239,1.3475699,10.9644,347.492802,18.39616,CANDIDATE
4286,51.07926451,6.3729,736.8,2.75,15.17,503.0,5833.0,4.407,1.022,12.772,295.64871,48.49556,CONFIRMED
4287,7.35101287,2.757,115.9,1.42,303.08,1064.0,5951.0,4.283,1.262,14.544,294.33646,44.918289,CANDIDATE
4288,13.07141889,3.0946,251.1,2.47,203.87,964.0,6122.0,4.173,1.439,13.717,294.74207,43.536831,CONFIRMED
4289,4.393157678,2.4455,447.2,1.41,99.9,807.0,4799.0,4.631,0.692,14.023,292.65842,38.34539,CONFIRMED
4290,5.8267724,4.598,810.0,4.615,744.793,1455.0,6305.0,4.11,1.62,9.3229,51.657269,40.81727,CANDIDATE
4291,7.85694,5.935,19580.4,10.5098,365.719,1185.0,5801.0,4.33,1.23369,10.3018,282.474539,55.26639,FALSE POSITIVE
4292,17.5509742,4.064,3859.0,5.97,56.9,700.0,5780.0,4.438,1.0,17.29,290.23032,37.777481,FALSE POSITIVE
4293,8.428090255,1.881,11356.0,517.43,105.54,817.0,5761.0,4.573,0.805,15.977,284.98886,49.62606,FALSE POSITIVE
4294,6.9309657,5.2921448,6887.4200394,13.513657,586.1868131,1254.9567552,5847.0,4.3,1.59136,12.0599,18.689893,-81.982165,CANDIDATE
4295,151.863949,8.577,747.0,2.41,2.43,318.0,5713.0,4.541,0.893,14.807,293.17133,45.065601,CONFIRMED
4296,1.79110997,2.0917,167.5,1.29,1356.76,1549.0,6040.0,4.469,0.999,14.496,287.40295,46.573978,CONFIRMED
4297,2.7296036,2.721,145.6,1.53,1056.15,1455.0,5887.0,4.292,1.235,15.147,293.98871,46.718021,CANDIDATE
4298,2.0492064,3.417,1030.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,10.1283,88.475966,30.446042,FALSE POSITIVE
4299,6.0360697,1.805,689.0,8.51175,1240.89,1653.0,6528.3,4.21,1.69,8.40534,182.691562,85.705076,CANDIDATE
4300,502.658,19.51,216.0,0.69,0.04,116.0,3754.0,4.773,0.473,13.676,285.85172,45.511349,FALSE POSITIVE
4301,13.9248005,5.016,195.2,0.9,28.27,588.0,5271.0,4.669,0.648,15.712,296.38269,43.386589,CANDIDATE
4302,0.379463865,0.86896,1973.3,59.56,19256.81,3000.0,5075.0,3.892,1.783,13.787,290.91119,38.335579,FALSE POSITIVE
4303,317.99484,7.28,719.0,2.22,0.79,241.0,5665.0,4.568,0.82,15.181,292.96835,40.954239,FALSE POSITIVE
4304,3.412893,2.6,15960.0,14.5305,351.311,1206.0,5691.0,4.33,1.13,12.4816,153.120744,-67.255542,CANDIDATE
4305,3.4447015,1.912,796.0,2.00495,231.437,1086.0,3912.0,4.62642,0.63,9.91924,152.218255,69.27662,CONFIRMED
4306,30.8812601,10.7723374,425.1596999,5.2996592,148.9610746,891.0210182,6047.0,3.7899,2.2319901,8.301,48.283944,-34.375416,CANDIDATE
4307,7.841066931,5.47901,342090.0,56.33,139.18,876.0,5973.0,4.562,0.829,15.144,292.11746,42.45628,FALSE POSITIVE
4308,3.7493233,2.274,1170.0,10.5098,365.719,1185.0,5801.0,4.33,1.23369,10.6973,147.793034,-49.410563,CANDIDATE
4309,38.058140058,8.82403,308870.0,94.1,69.39,736.0,6894.0,4.25,1.419,12.178,289.91574,43.390789,FALSE POSITIVE
4310,4.726086185,4.39793,181820.0,41.38,267.96,1032.0,5873.0,4.547,0.863,15.181,297.61514,40.06081,FALSE POSITIVE
4311,6.269716,3.696,1240.0,3.86288,154.408,982.0,4812.0,4.26,1.08,10.7386,116.069722,68.826258,FALSE POSITIVE
4312,4.64490141,2.456,106.4,0.76,113.62,832.0,4786.0,4.54,0.77,14.48,282.34305,48.340778,CANDIDATE
4313,25.26363805,2.72,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,12.231,288.73169,46.943699,FALSE POSITIVE
4314,1.75147897,7.89,76.7,1.8,7086.5,2340.0,6823.0,4.04,2.037,12.655,297.79224,46.935829,FALSE POSITIVE
4315,6.261169,2.0369188,4005.022808,1.3468319,6.9816945,414.5815396,3145.0,5.04431,0.211257,12.5405,302.669134,40.668628,FALSE POSITIVE
4316,186.59466,16.57,685.0,2.66,3.07,338.0,6163.0,4.461,1.013,15.899,289.53439,41.157532,FALSE POSITIVE
4317,14.2694372,6.9350494,1246.3921871,3.7255381,51.2588496,682.4360542,5690.0,4.58,0.853898,9.9138,125.434634,-51.759442,FALSE POSITIVE
4318,14.2456603,3.403,1084.0,3.68209,180.487,1021.0,4760.0,4.57,0.76,8.9988,343.572379,-43.010229,CANDIDATE
4319,209.06299275,10.0389,250910.0,72.26,2.77,329.0,6130.0,4.42,1.024,14.174,296.0347,44.56221,FALSE POSITIVE
4320,5.69059163,2.557,1384.3,3.1,129.31,860.0,5244.0,4.538,0.81,13.749,296.65475,46.83527,CONFIRMED
4321,2.0381761,1.988,23020.0,13.0071,310.835,1169.0,4928.0,4.52,0.82,13.084,274.182772,76.890911,CANDIDATE
4322,1.561734,3.237635,5700.836312,14.531805,1867.5691976,1676.6365337,5808.0,4.33972,1.14478,8.8098,229.033411,-38.87541,CANDIDATE
4323,4.9816784,2.733,18110.0,10.7801,137.118,953.0,5315.0,4.51737,0.79,11.3728,192.981203,-42.073617,CANDIDATE
4324,6.96704926,3.73,213.7,6.14,2341.58,1774.0,6303.0,3.595,3.53,13.487,297.1243,47.037022,CONFIRMED
4325,15.64643,7.75,6010.0,16.1126,323.367,1181.0,5660.0,3.86,1.95,10.142,275.117976,30.85588,FALSE POSITIVE
4326,2.44926655,2.988,108.2,0.76,269.06,1033.0,4840.0,4.551,0.749,15.238,294.60608,39.920361,FALSE POSITIVE
4327,1.88665445,1.343,2098.0,43.81,2453.86,1794.0,6296.0,4.247,1.249,15.21,294.0282,46.201771,CANDIDATE
4328,6.78788113,2.26,73.1,2.44,1875.92,1679.0,6537.0,3.76,2.829,13.36,283.6788,41.096882,CANDIDATE
4329,5.54867998,4.665,68.9,0.68,143.26,882.0,5258.0,4.514,0.835,12.837,300.93738,45.49007,FALSE POSITIVE
4330,35.4261827,4.393,317.6,153.72,5712.61,2217.0,4289.0,1.603,35.695,11.925,296.98563,43.581352,FALSE POSITIVE
4331,16.85825609,2.0728,759.6,2.51,26.05,576.0,4954.0,4.5,0.828,15.565,291.2431,44.00872,CONFIRMED
4332,1.1109053,1.9180372,2084.1052821,12.0880982,17057.3557355,2914.725606,6498.6,3.67,2.3323801,10.4819,164.76388,-60.082938,CANDIDATE
4333,15.0700779,3.8675641,852.6165721,2.7293235,35.2598429,621.4981538,5159.0,4.519,0.850729,10.7236,41.685522,-31.17932,CANDIDATE
4334,8.4130034,2.5601309,490.4350481,4.3741604,752.108278,1335.6413065,6529.0,3.99995,1.92409,8.734,187.429331,-58.24013,CANDIDATE
4335,11.2479969,3.143,1429.0,4.97493,91.8858,862.0,6308.0,4.19,1.48,10.4719,307.022746,61.871411,CANDIDATE
4336,3.4536317,2.337596,13828.8189641,17.3139185,958.6590273,1419.174474,6028.0,4.2444,1.3226399,12.4261,66.934984,33.086274,CANDIDATE
4337,15.5174519,5.322,434.0,2.43592,207.048,1056.0,5780.0,4.438,1.34,9.80972,283.794562,64.53137,CANDIDATE
4338,10.50682978,3.7769,13356.0,9.01,47.21,668.0,5127.0,4.589,0.782,15.95,293.36285,39.212448,CONFIRMED
4339,0.673141323,0.921,229.5,1.29,2675.15,1834.0,5461.0,4.552,0.858,15.771,286.11075,37.611851,CANDIDATE
4340,38.5576546,5.794,993.0,4.02,21.71,550.0,5775.0,4.405,1.053,15.386,290.46176,40.562462,CONFIRMED
4341,28.45489091,8.1593,1418.6,6.08,82.7,769.0,6206.0,4.159,1.573,11.684,295.48651,51.0135,CONFIRMED
4342,17.3890454,2.6516541,2971.7532268,6.4840125,23.8921547,563.8759593,5025.77,4.66348,0.801736,11.5748,73.980013,-63.26033,CONFIRMED
4343,10.7844934,2.021,13750.0,6.26037,3.24982,374.0,3558.0,4.73,0.51,12.6359,134.192664,-68.510453,CANDIDATE
4344,3.254277742,2.9903,159.9,1.38,675.56,1301.0,5945.0,4.402,1.089,12.996,287.36948,46.768219,CONFIRMED
4345,9.3589254,3.169,1527.0,17.37,1288.85,1528.0,5188.0,3.327,4.521,17.054,300.88522,44.081329,CANDIDATE
4346,0.846542,2.408837,2524.567663,1.642414,85.2240732,774.9261587,3380.0,4.92521,0.325,12.625,131.086145,-28.07677,FALSE POSITIVE
4347,0.519437968,2.129,226.2,20.48,7822.62,2402.0,6181.0,4.464,1.006,15.421,299.08536,40.774529,FALSE POSITIVE
4348,3.5104938,2.1661051,311.9616801,1.3353932,64.7079452,723.3677652,4020.0,4.438,0.639371,9.3626,14.318503,-51.585251,CANDIDATE
4349,369.28177,26.96,1017.7,34.25,0.93,250.0,5900.0,4.509,0.951,15.478,283.32138,42.939289,FALSE POSITIVE
4350,0.550509602,1.1836,123.5,5.02,56796.99,3938.0,4891.0,3.169,4.529,13.355,295.31302,40.352341,FALSE POSITIVE
4351,2.1461672,1.942,14110.0,16.91,663.959,1414.0,6046.0,4.19,1.41,12.7553,140.462178,38.618961,FALSE POSITIVE
4352,15.36845737,2.4714,756.1,1.11,2.86,332.0,3561.0,4.855,0.411,15.234,296.98505,43.65852,CONFIRMED
4353,22.7545332,3.262,14960.0,11.7908,12.7448,526.0,5580.0,4.5,0.93,12.4433,44.245077,7.859332,CANDIDATE
4354,4.32744048,4.539,22.0,0.58,585.32,1254.0,5888.0,4.275,1.227,12.4,287.37125,39.603569,FALSE POSITIVE
4355,5.6952223,1.107,1470.0,3.92346,39.9451,700.0,5416.1,4.49,0.95,10.3622,50.131921,42.606956,CANDIDATE
4356,10.328035714,7.7915,16918.0,13.28,119.31,843.0,5627.0,4.359,1.024,15.646,287.69675,38.886452,FALSE POSITIVE
4357,15.1016086,4.403,520.0,2.71644,126.721,934.0,6511.0,4.42,1.18,10.8964,222.513957,63.038437,CANDIDATE
4358,14.022451457,8.08619,20083.0,14.93,101.92,810.0,6061.0,4.401,1.05,13.424,290.99692,37.199219,FALSE POSITIVE
4359,2.2310803,3.3193427,12565.1881618,16.1961401,1896.2050788,1683.0269718,5905.0,4.16,1.42673,13.5286,206.981105,-49.721915,CANDIDATE
4360,21.61313362,1.52,818.1,1.94,15.14,503.0,5267.0,4.681,0.632,15.862,290.22067,41.868721,CANDIDATE
4361,3.336123113,1.9616,516.3,1.74,209.79,970.0,5097.0,4.597,0.779,15.067,288.64252,43.039291,CONFIRMED
4362,2.182515126,6.8413,114930.0,128.15,12627.67,2703.0,8051.0,3.966,2.347,13.419,293.41541,42.917259,FALSE POSITIVE
4363,1.089077863,2.4676,133.6,1.96,7312.11,2359.0,6280.0,4.098,1.551,12.217,288.02454,46.30587,FALSE POSITIVE
4364,4.468456599,1.4195,906.7,24.81,321.94,1081.0,5869.0,4.513,0.942,13.954,297.78775,47.098331,FALSE POSITIVE
4365,7.72768833,2.06,404.8,1.89,154.46,899.0,5765.0,4.468,0.94,15.648,292.90903,40.152039,FALSE POSITIVE
4366,46.151253,5.346,649.0,2.08,7.59,423.0,5204.0,4.525,0.769,15.266,294.8418,39.91888,CANDIDATE
4367,331.70918,7.44,3463.0,6815.75,0.56,221.0,5282.0,4.565,0.805,15.54,297.39856,42.991539,FALSE POSITIVE
4368,2.64830047,2.6395,12668.0,126.54,20225.84,3042.0,4839.0,2.761,9.278,12.858,293.09363,37.514511,FALSE POSITIVE
4369,284.063137,8.297,1628.1,6.36,2.51,321.0,5791.0,4.185,1.336,13.929,289.34143,46.988239,CANDIDATE
4370,8.19619768,2.109,197.4,1.55,123.81,851.0,5323.0,4.378,0.995,15.188,286.05243,39.09605,CANDIDATE
4371,8.9021443,1.7633959,1427.9681446,9.954598,597.3455143,1260.8869541,6606.0,4.09,1.7521,9.326,229.730951,-44.500399,CANDIDATE
4372,29.902663,3.6993733,760.5977208,2.0294563,12.0207983,474.9009927,5393.86,4.67802,0.735511,8.0621,176.380591,65.541314,CANDIDATE
4373,0.502446098,1.803,11.4,0.43,12572.01,2705.0,6306.0,4.311,1.197,12.54,291.09753,51.310925,FALSE POSITIVE
4374,58.873429,17.487,226470.0,76.18,50.35,679.0,7078.0,4.192,1.568,14.048,295.49011,39.105862,FALSE POSITIVE
4375,7.4903271,5.800713,225.5988767,2.5277726,526.6956422,1221.8268955,6111.67,4.08398,1.61211,7.4961,56.337007,60.350917,CANDIDATE
4376,7.34373964,1.1784,574.4,1.84,117.5,839.0,5757.0,4.597,0.762,14.657,296.23215,47.678959,CANDIDATE
4377,3.076329,3.9016058,9490.8396842,14.2287485,1519.96446,1592.4951117,6401.79,4.23563,1.4311,9.7758,343.041493,35.447178,CANDIDATE
4378,4.28886792,2.599,59.3,0.57,187.43,944.0,5374.0,4.555,0.721,13.851,288.83136,47.551991,CANDIDATE
4379,7.38443269,5.7351,349.8,2.42,278.67,1042.0,5814.0,4.269,1.248,15.344,298.31836,47.279491,CONFIRMED
4380,3.0566277,2.3926375,12517.5203529,12.5182693,606.6634527,1265.7755651,5735.0,4.41,1.03865,13.2554,67.418582,-28.197215,CANDIDATE
4381,0.64971,2.076,620.0,6.23181,83182.0,4731.0,9994.0,4.02,2.59,8.90601,291.463084,25.189437,FALSE POSITIVE
4382,2.55549176,9.083,113.8,23.35,701.68,1312.0,5948.0,4.508,0.901,14.554,298.77325,41.214729,FALSE POSITIVE
4383,2.344512589,1.4116,58.9,0.97,1106.25,1471.0,5821.0,4.328,1.132,12.589,290.54364,47.725887,CONFIRMED
4384,1.137525054,2.68228,18006.0,42.74,2197.52,1746.0,5912.0,4.467,0.937,15.452,286.36188,45.555161,FALSE POSITIVE
4385,22.2420032,7.532,63.5,2.04,195.54,954.0,5979.0,3.854,2.164,12.816,289.03302,40.086891,CONFIRMED
4386,45.29422297,6.83,477.1,2.26,17.75,524.0,5676.0,4.347,1.044,10.961,285.67938,50.241299,CONFIRMED
4387,13.7748361,4.454,309.0,2.67656,114.929,912.0,6266.98,4.19069,1.47,9.15722,126.896827,11.667413,CANDIDATE
4388,9.22961384,2.235,492.1,2.79,257.11,1021.0,6320.0,4.347,1.252,15.399,291.13849,37.859299,CANDIDATE
4389,5.910371418,3.88962,17219.0,12.62,290.83,1053.0,6200.0,4.488,0.958,15.169,293.83688,40.41045,CANDIDATE
4390,6.63448023,3.603,71.2,1.04,453.27,1177.0,6463.0,4.313,1.225,13.805,296.92773,40.429661,CANDIDATE
4391,1.6029811,0.955,5502.0,11.6345,591.525,1373.0,6049.0,4.13,1.52,11.8355,334.550873,38.578982,CANDIDATE
4392,3.87594316,2.314,58.6,0.68,323.21,1081.0,5713.0,4.541,0.893,12.75,280.2066,43.774288,CONFIRMED
4393,2.70582,4.968,7500.0,18.4904,3557.29,2151.0,6441.6,3.91,2.1,9.538961,72.660592,1.893836,CANDIDATE
4394,3.168632,2.329,2830.0,10.5098,536.503,1340.0,6020.0,4.33,1.23369,12.3447,136.755357,-36.560064,CANDIDATE
4395,2.1702725,2.1417853,5156.7735359,15.2590586,11706.9549101,2652.9602078,9218.0,4.27,1.8527499,8.65269,331.307643,66.775296,CANDIDATE
4396,10.73370737,7.6706,6155.3,18.7,444.77,1171.0,5971.0,3.914,2.003,13.602,297.73981,43.510319,FALSE POSITIVE
4397,173.92851338,2.64,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,10.087,295.87231,42.881149,CANDIDATE
4398,26.2851404,2.7692779,975.2076991,3.082863,29.1144876,592.4436342,5821.0,4.44094,0.96445,10.5011,7.318008,-63.790623,CANDIDATE
4399,0.3642961,0.689,3430.0,15.3432,4454.77,2276.0,6164.3,3.83,2.17,13.2995,106.336563,42.847909,CANDIDATE
4400,1.0542548,1.271,423.0,2.77385,4181.02,2240.0,4160.1,4.37,0.87,9.9542,172.378524,-40.609425,CANDIDATE
4401,1.5570251,1.431,4220.0,10.9349,1213.68,1644.0,5590.0,4.08,1.5,12.909,185.130699,-84.916673,CANDIDATE
4402,5.735865,5.0486067,13404.0081998,10.5098,254.0333855,1018.221935,5668.6,4.33,1.23369,13.3405,49.858978,44.746406,CANDIDATE
4403,0.950735805,1.1434,175.1,1.39,3129.59,1908.0,6039.0,4.478,1.005,15.156,282.92773,42.80608,FALSE POSITIVE
4404,7.18864064,2.364,133.5,1.3,223.87,987.0,5683.0,4.326,1.115,14.595,291.8129,37.55587,CANDIDATE
4405,4.3753714,4.8701814,7945.0338179,18.673261,2658.9801496,1831.4645775,7305.0,4.05424,1.99827,11.0477,276.123535,32.065393,CANDIDATE
4406,0.92225589,4.227,33.0,1.29,5614.19,2206.0,5631.0,4.114,1.485,12.352,286.37338,37.919003,FALSE POSITIVE
4407,320.18471858,11.94,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,13.909,293.45612,41.048222,FALSE POSITIVE
4408,0.566792595,2.637,19.9,0.5,10020.28,2548.0,6277.0,4.322,1.121,12.982,291.24664,42.562382,FALSE POSITIVE
4409,25.431861399,5.23771,46565.0,43.42,30.92,601.0,5754.0,4.458,0.9,14.164,289.07819,49.480019,FALSE POSITIVE
4410,8.8517354,4.3401879,1034.8661285,3.6624912,190.2722086,947.2477653,6138.0,4.43818,1.07689,8.5608,274.760444,34.045704,CANDIDATE
4411,367.07446,5.887,368.3,2.15,1.59,287.0,6315.0,4.407,1.116,14.666,294.15775,49.614971,FALSE POSITIVE
4412,38.90787517,4.5271,6159.1,7.98,17.66,523.0,5779.0,4.491,0.956,13.803,285.57397,38.400902,CONFIRMED
4413,6.7650278,1.444,220.0,1.27931,32.4433,664.0,4884.29,4.59034,0.75,4.6278,348.337203,57.169626,CANDIDATE
4414,214.3120439,16.2938,4523.4,9.17,4.93,380.0,6471.0,4.287,1.357,12.04,290.97394,48.178162,CONFIRMED
4415,0.9023951,1.6045865,5385.0871091,10.5098,2991.0733649,1886.1512508,5780.0,4.438,1.23369,14.2502,287.57055,43.531709,FALSE POSITIVE
4416,533.6593,12.81,533.5,1.92,0.42,205.0,5695.0,4.556,0.839,14.931,280.46259,43.142052,FALSE POSITIVE
4417,601.13797,15.26,172.8,1.81,0.99,254.0,5786.0,4.155,1.388,13.17,287.96262,43.132195,FALSE POSITIVE
4418,581.729006,6.647,186.7,2.74,2.12,308.0,5765.0,3.837,2.005,12.362,293.31863,38.005466,CANDIDATE
4419,7.256962446,4.9402,463.2,3.53,432.1,1163.0,5858.0,4.112,1.549,12.702,294.83517,48.982361,CONFIRMED
4420,1.332557603,6.043,225.3,19.88,1983.27,1703.0,6091.0,4.487,0.967,15.787,295.2374,46.81963,FALSE POSITIVE
4421,19.620346923,2.0038,21725.0,13.6,40.39,643.0,5710.0,4.492,0.905,15.562,293.81619,38.563568,CANDIDATE
4422,15.8034785,1.648,7000.0,14.6849,12.8934,527.0,6039.2,4.14,1.49,12.7613,113.185675,33.556826,CANDIDATE
4423,9.98970266,3.7,988.4,2.48,58.26,705.0,5265.0,4.58,0.81,15.909,292.16858,43.779671,CONFIRMED
4424,3.74786694,3.632,80.9,0.89,451.72,1176.0,5957.0,4.498,0.971,13.567,291.00818,50.255589,FALSE POSITIVE
4425,3.21264,0.6006982,510.1236296,2.0575829,327.7849685,1085.2180486,5330.0,4.51,0.88283,9.7333,112.555258,-58.53966,CANDIDATE
4426,7.39143,1.252,5880.0,16.4641,59.8747,774.0,5224.6,4.28,1.14,10.626,195.761884,21.923072,CANDIDATE
4427,371.51852,30.94,263.0,2.28,1.53,284.0,6227.0,4.377,1.089,13.731,293.064,45.03421,FALSE POSITIVE
4428,2.279523364,1.6202,126.8,0.87,374.78,1123.0,5017.0,4.516,0.797,14.589,292.4404,43.209431,CONFIRMED
4429,15.3573445,1.634,117.1,1.42,66.65,729.0,5818.0,4.464,0.986,12.72,293.88541,39.51981,CANDIDATE
4430,8.4795266,6.052,163.3,1.18,132.02,865.0,5841.0,4.52,0.931,15.994,290.81589,38.970921,CANDIDATE
